date,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm
1/19/2016,26,21,1010.52,85,46,30,21,22,20,1013,1008,0
1/20/2016,26,22,1011.38,83,56,30,23,24,21,1015,1009,0
1/21/2016,27,22,1012.27,84,46,31,23,23,20,1016,1010,0
1/22/2016,26,23,1012.98,89,54,30,22,24,21,1016,1011,0
1/23/2016,26,22,1014,89,53,29,23,23,21,1017,1012,0
1/24/2016,27,22,1014.45,94,52,30,24,24,21,1018,1012,0
1/25/2016,26,21,1013.25,89,45,30,21,22,19,1017,1011,0
1/26/2016,25,21,1012.82,89,45,30,20,23,20,1016,1010,0
1/27/2016,26,20,1012.7,88,38,31,20,22,17,1016,1010,0
1/28/2016,26,21,1012.73,88,39,31,20,22,19,1016,1010,0
1/29/2016,26,21,1013.64,94,43,31,21,23,19,1018,1011,0
1/30/2016,26,21,1013.52,94,38,31,20,23,18,1017,1011,0
1/31/2016,26,20,1013.18,94,31,32,21,23,16,1016,1011,0
2/1/2016,26,20,1012.93,100,34,32,20,22,16,1016,1011,0
2/2/2016,26,19,1013.43,94,25,32,19,22,13,1017,1011,0
2/3/2016,26,20,1012.54,94,23,32,21,22,14,1016,1010,0
2/4/2016,26,20,1012.75,94,33,32,20,22,16,1016,1010,0
2/5/2016,27,21,1012.47,94,32,32,22,23,17,1016,1010,0
2/6/2016,26,21,1011.26,94,51,29,22,22,20,1014,1009,0
2/7/2016,26,22,1012.56,88,46,31,21,23,21,1016,1010,0
2/8/2016,26,21,1012.02,89,45,31,22,23,20,1015,1009,0
2/9/2016,26,21,1011.93,94,41,31,21,23,19,1015,1009,0
2/10/2016,27,21,1011.32,94,30,33,21,23,15,1014,1009,0
2/11/2016,26,20,1010.82,94,30,32,21,23,15,1014,1009,0
2/12/2016,26,21,1010.79,88,37,32,21,22,19,1014,1009,0
2/13/2016,26,22,1011.52,94,41,32,21,23,19,1015,1009,0
2/14/2016,26,21,1011.93,94,40,31,21,22,19,1015,1010,0
2/15/2016,26,21,1013.25,94,47,31,20,23,20,1016,1011,0
2/16/2016,26,22,1013.39,94,43,32,21,23,18,1017,1011,0
2/17/2016,28,22,1013.3,94,40,32,23,24,20,1017,1011,0
2/18/2016,28,22,1013.38,94,34,32,23,24,18,1017,1011,0
2/19/2016,27,22,1014.07,94,46,32,22,24,21,1017,1012,0
2/20/2016,28,23,1013.64,94,45,33,23,25,22,1018,1011,0
2/21/2016,28,24,1012.43,94,47,33,23,25,22,1016,1009,0
2/22/2016,28,23,1012.93,94,44,34,23,24,21,1016,1010,0
2/23/2016,26,21,1012.42,90,40,32,21,22,20,1016,1010,0
2/24/2016,26,21,1011.34,88,35,33,20,22,18,1015,1009,0
2/25/2016,28,23,1011.68,89,47,32,23,26,22,1015,1009,0
2/26/2016,28,23,1013.41,84,50,32,24,24,22,1017,1011,0
2/27/2016,28,23,1014.5,94,50,32,23,26,22,1018,1012,0
2/28/2016,28,24,1015.16,89,49,32,25,25,22,1018,1013,0
2/29/2016,28,23,1014.95,89,47,31,24,24,22,1018,1013,0
3/1/2016,28,23,1013.25,89,44,33,23,24,21,1017,1011,0
3/2/2016,28,23,1013.3,89,46,32,23,24,20,1017,1011,0
3/3/2016,28,22,1013.91,83,42,32,23,23,20,1017,1011,0
3/4/2016,27,22,1012.34,94,43,32,22,24,20,1016,1010,0
3/5/2016,28,22,1011.45,94,38,33,23,24,20,1015,1009,0
3/6/2016,28,22,1011.02,94,39,33,23,24,21,1014,1009,0
3/7/2016,28,22,1010.79,89,41,33,22,25,21,1014,1009,0
3/8/2016,28,22,1010.25,89,42,33,23,23,21,1014,1008,0
3/9/2016,28,22,1010.4,89,44,33,22,24,20,1014,1008,0
3/10/2016,28,23,1011.23,83,44,34,23,25,22,1015,1009,0
3/11/2016,28,24,1011.36,89,42,34,23,25,22,1015,1009,0
3/12/2016,29,24,1010.57,89,44,34,24,26,23,1014,1009,0
3/13/2016,30,24,1010.46,89,42,35,24,26,22,1014,1008,0
3/14/2016,29,24,1010.84,89,46,34,24,25,22,1014,1009,0
3/15/2016,29,23,1010.65,89,40,34,24,24,21,1014,1008,0
3/16/2016,29,24,1009.95,89,45,34,24,26,22,1013,1007,0
3/17/2016,30,25,1010.38,89,49,34,25,26,23,1014,1008,0
3/18/2016,29,23,1010.18,84,44,33,25,25,22,1014,1008,0
3/19/2016,29,22,1009.61,89,29,36,22,25,16,1013,1007,0
3/20/2016,30,24,1009.63,89,28,37,24,27,21,1013,1006,0
3/21/2016,31,23,1008.54,89,24,38,24,26,19,1013,1006,0
3/22/2016,32,24,1006.93,84,31,38,26,27,19,1010,1004,0
3/23/2016,31,25,1008.1,89,37,36,26,27,22,1011,1006,0
3/24/2016,30,25,1010.68,89,47,34,25,26,23,1014,1008,0
3/25/2016,28,24,1012.48,94,41,34,23,24,22,1016,1010,0
3/26/2016,28,23,1011.75,89,44,33,24,24,21,1016,1009,0
3/27/2016,28,22,1011.46,94,40,33,23,23,21,1015,1009,0
3/28/2016,29,23,1012.75,81,44,34,25,23,23,1014,1011,0
3/29/2016,30,25,1011.64,89,42,35,25,26,23,1015,1009,0
3/30/2016,30,24,1011.46,94,39,35,25,25,22,1015,1004,0
3/31/2016,30,24,1010.45,89,46,35,25,25,23,1014,1008,0
4/1/2016,30,24,1008.61,89,39,35,24,26,21,1012,1006,0
4/2/2016,30,24,1008.96,89,42,35,25,26,22,1012,1006,0
4/3/2016,30,25,1010.05,89,41,36,25,26,23,1014,1007,0
4/4/2016,30,25,1008.91,89,41,36,25,26,22,1013,1005,0
4/5/2016,30,24,1008.27,84,36,37,24,26,20,1012,1005,0
4/6/2016,30,25,1009.13,94,37,36,24,26,22,1013,1007,0
4/7/2016,31,26,1008.59,89,44,36,26,27,24,1012,1006,0
4/8/2016,30,25,1008.57,84,45,35,26,26,24,1012,1006,0
4/9/2016,30,24,1009.36,89,44,35,24,26,23,1012,1007,0
4/10/2016,30,24,1010.27,89,41,36,24,26,21,1014,1008,0
4/11/2016,30,24,1008.96,94,38,36,24,26,20,1013,1006,0
4/12/2016,31,26,1007.14,94,45,37,25,27,24,1011,1004,0
4/13/2016,32,26,1005.2,84,39,38,27,28,22,1009,1001,0
4/14/2016,34,26,1005.71,84,39,39,28,27,23,1009,1003,0
4/15/2016,32,26,1007.66,89,39,37,27,27,23,1011,1006,0
4/16/2016,32,26,1007.36,89,38,37,26,27,24,1011,1005,0
4/17/2016,32,26,1006.79,84,43,37,26,27,25,1010,1004,0
4/18/2016,32,25,1007.34,84,43,36,27,27,24,1011,1005,0
4/19/2016,32,25,1008.18,84,47,36,27,26,23,1012,1005,0
4/20/2016,31,25,1008.95,89,40,36,26,27,23,1013,1006,0
4/21/2016,32,26,1007.48,89,38,38,27,27,24,1011,1004,0
4/22/2016,34,25,1006.02,89,24,41,27,27,20,1010,1003,0
4/23/2016,34,25,1004.21,79,37,40,28,27,23,1008,1001,0
4/24/2016,33,27,1003.18,84,46,38,28,28,25,1006,1001,0
4/25/2016,33,25,1005.05,84,33,38,28,27,22,1009,1003,0
4/26/2016,32,26,1007.64,89,41,37,27,27,23,1011,1005,0
4/27/2016,31,26,1007.46,84,47,36,26,27,24,1011,1005,0
4/28/2016,32,25,1006.89,94,35,38,27,27,22,1010,1004,0
4/29/2016,32,25,1007.5,89,36,38,26,27,22,1012,1005,0
4/30/2016,32,25,1007.66,94,38,37,26,27,23,1011,1005,0
5/1/2016,32,25,1006.79,94,31,39,26,27,20,1011,1003,0
5/2/2016,32,25,1006.63,89,32,38,26,27,20,1011,1004,0
5/3/2016,32,26,1006.46,89,37,38,27,27,23,1010,1004,0
5/4/2016,33,26,1007,84,35,38,28,27,23,1011,1004,0
5/5/2016,32,26,1007.54,84,43,37,27,27,24,1012,1004,0
5/6/2016,32,25,1007.54,84,38,37,27,26,21,1011,1005,0
5/7/2016,32,25,1007.14,79,36,37,27,26,22,1010,1005,0
5/8/2016,32,25,1008,84,38,37,27,26,23,1011,1005,0
5/9/2016,32,27,1008.75,77,54,36,30,27,27,1010,1007,0
5/10/2016,32,26,1007.62,89,42,37,28,27,24,1011,1005,0
5/11/2016,32,26,1006.86,89,44,36,28,27,24,1011,1004,0
5/12/2016,32,24,1005.09,84,32,38,27,27,22,1008,1002,0
5/13/2016,32,25,1004.98,79,37,38,27,27,22,1008,1003,0
5/14/2016,32,25,1006.34,84,35,37,27,27,22,1010,1004,0
5/15/2016,32,25,1006.59,84,33,37,27,27,22,1010,1004,0
5/16/2016,30,26,1004.02,94,42,34,25,27,24,1008,1001,25
5/17/2016,25,25,1000.77,100,83,27,23,26,24,1005,998,0
5/18/2016,25,25,998.12,100,86,27,23,26,24,1008,995,55
5/19/2016,28,23,1000.02,94,45,32,23,25,20,1003,998,0
5/20/2016,30,23,1000.93,78,40,36,25,26,21,1004,998,0
5/21/2016,32,24,1002.7,85,29,39,26,28,22,1006,1001,0
5/22/2016,33,24,1003.55,84,23,39,27,28,19,1007,1002,0
5/23/2016,34,24,1003.98,84,25,39,28,28,20,1008,1002,0
5/24/2016,34,24,1003.88,84,21,40,27,28,20,1007,1001,0
5/25/2016,34,24,1003.13,79,21,41,28,27,20,1007,1000,0
5/26/2016,34,24,1003.32,84,26,40,29,28,20,1006,1001,0
5/27/2016,33,25,1004.79,84,33,38,28,28,21,1008,1003,0
5/28/2016,34,23,1004.7,75,24,40,27,27,21,1008,1002,0
5/29/2016,32,23,1004.39,74,36,37,27,25,21,1008,1002,0
5/30/2016,33,25,1003.77,84,25,39,27,27,20,1007,1002,0
5/31/2016,32,25,1004.62,84,31,37,27,27,22,1008,1002,0
6/1/2016,33,24,1004.75,75,29,39,27,27,22,1008,1002,0
6/2/2016,32,24,1004.52,75,32,37,27,26,22,1008,1002,0
6/3/2016,32,25,1003.96,84,33,38,27,27,22,1007,1002,0
6/4/2016,32,25,1003.66,84,37,36,27,27,22,1007,1002,0
6/5/2016,32,25,1004.21,84,34,38,26,27,22,1007,1002,0
6/6/2016,30,25,1004.36,84,36,36,25,27,23,1008,1001,30
6/7/2016,29,25,1004.64,94,48,36,22,27,23,1008,1002,4
6/8/2016,29,26,1004.21,94,53,34,24,27,24,1007,1002,7
6/9/2016,30,25,1004.63,89,42,36,25,27,23,1008,1002,0
6/10/2016,32,25,1004.86,86,39,36,27,27,22,1008,1003,0
6/11/2016,32,24,1004.86,79,34,37,27,27,22,1008,1003,0
6/12/2016,32,23,1004.98,84,32,38,27,27,21,1008,1003,0
6/13/2016,33,23,1005.11,84,36,38,28,27,21,1008,1002,0
6/14/2016,33,22,1004.25,62,33,38,28,24,21,1007,1002,0
6/15/2016,32,21,1002.82,70,27,37,28,26,19,1006,1000,0
6/16/2016,32,22,1001.82,75,34,37,28,26,20,1005,999,0
6/17/2016,32,23,1001.3,79,36,35,28,26,21,1004,999,0
6/18/2016,32,23,1002.04,79,40,35,28,26,22,1006,999,0
6/19/2016,31,24,1002.36,89,42,36,26,27,22,1006,1000,0
6/20/2016,28,24,1002.64,94,49,34,23,26,22,1006,1000,0
6/21/2016,30,24,1002.8,89,46,35,25,26,22,1006,1000,0
6/22/2016,29,24,1004.02,94,51,33,25,26,23,1007,1002,0
6/23/2016,28,24,1003.77,89,57,32,25,25,23,1007,1002,0
6/24/2016,30,23,1002.57,79,34,34,25,25,20,1006,1000,0
6/25/2016,28,23,1003.66,83,50,30,25,24,20,1007,1001,0.2
6/26/2016,28,23,1004.05,94,51,32,23,25,21,1007,1002,17
6/27/2016,28,24,1002.43,100,54,32,23,26,22,1006,1000,0
6/28/2016,29,24,1002.73,94,48,34,24,26,23,1006,1001,28
6/29/2016,26,24,1003.46,94,66,30,23,26,23,1007,1002,3
6/30/2016,29,23,1002.93,79,55,33,25,26,22,1006,1000,0
7/1/2016,30,23,1002.38,74,49,35,26,25,21,1006,1000,0
7/2/2016,32,23,1002.61,79,39,36,27,26,21,1006,1001,0.4
7/3/2016,31,24,1003.91,79,43,35,27,26,21,1007,1002,0
7/4/2016,31,24,1004.37,84,43,36,26,26,23,1007,1002,0
7/5/2016,30,24,1004.14,84,49,34,26,27,22,1007,1002,0
7/6/2016,30,24,1003.84,94,33,36,25,26,22,1007,1001,17
7/7/2016,28,24,1003.91,94,49,33,24,26,22,1007,1002,5
7/8/2016,30,24,1002.98,94,45,35,24,25,22,1009,1001,0
7/9/2016,32,22,1002.66,70,36,36,27,24,20,1006,1000,0
7/10/2016,32,21,1002.29,70,38,36,27,23,20,1006,999,0
7/11/2016,32,21,1002.14,70,36,37,27,23,19,1006,999,0
7/12/2016,32,21,1003.45,62,36,37,27,23,19,1007,1001,0
7/13/2016,32,22,1004.05,74,38,37,27,26,20,1008,1001,0
7/14/2016,32,23,1003.36,84,32,37,27,26,21,1007,1000,0
7/15/2016,31,24,1004.13,79,37,36,26,26,21,1007,1002,0
7/16/2016,31,23,1005.59,79,39,36,26,25,21,1010,1003,0
7/17/2016,30,24,1007.3,89,49,35,25,26,21,1010,1005,35
7/18/2016,29,24,1006.71,94,40,35,23,26,20,1009,1004,0
7/19/2016,28,24,1006.42,100,50,32,24,26,22,1010,1004,0
7/20/2016,28,24,1005.09,94,46,32,23,25,22,1008,1002,0
7/21/2016,28,23,1004.07,79,50,32,25,24,22,1007,1002,0
7/22/2016,30,23,1003.25,89,41,34,26,25,21,1007,1001,0
7/23/2016,28,21,1004.75,61,46,32,27,22,21,1006,1004,0
7/24/2016,30,24,1003.48,89,38,35,26,26,22,1007,1001,0
7/25/2016,29,24,1004.46,84,49,33,25,26,23,1008,1002,0
7/26/2016,29,23,1004.48,89,49,34,24,26,22,1007,1002,0
7/27/2016,30,25,1005.04,94,49,34,25,26,23,1008,1003,0.1
7/28/2016,30,25,1004.95,89,46,34,25,26,23,1008,1003,0
7/29/2016,28,24,1004.14,94,46,34,23,26,23,1008,1001,0
7/30/2016,28,23,1004.46,94,52,33,24,25,22,1008,1002,4
7/31/2016,28,23,1005.41,94,42,33,23,26,21,1008,1003,0
8/1/2016,30,22,1004.38,84,40,34,26,26,20,1008,1002,0.1
8/2/2016,29,21,1002.34,74,35,33,25,23,18,1006,999,0
8/3/2016,31,20,1001.95,65,30,36,26,21,18,1006,999,0
8/4/2016,32,21,1002.98,66,30,36,27,22,19,1006,1001,0
8/5/2016,32,21,1003.75,58,36,35,28,23,20,1007,1001,0
8/6/2016,32,22,1004.07,74,34,37,27,25,20,1007,1001,0
8/7/2016,32,22,1005.2,74,31,37,27,25,20,1008,1003,0.2
8/8/2016,32,23,1005.71,84,29,37,26,26,21,1009,1003,1
8/9/2016,32,24,1005.39,84,30,37,26,26,21,1008,1003,5
8/10/2016,31,23,1005.62,84,29,37,25,26,20,1009,1003,0.5
8/11/2016,32,23,1006.52,89,32,37,26,26,21,1010,1004,0
8/12/2016,32,23,1006.3,84,31,36,27,26,20,1010,1004,0
8/13/2016,31,24,1005.25,84,36,36,26,26,21,1008,1003,0
8/14/2016,31,23,1004.45,89,30,37,25,26,21,1008,1002,0
8/15/2016,32,22,1003.48,74,28,38,27,25,20,1007,1001,0
8/16/2016,32,20,1002.46,66,22,37,27,24,17,1006,1000,0
8/17/2016,32,20,1002.25,66,28,37,27,21,19,1006,999,0
8/18/2016,32,22,1002.66,79,26,38,27,26,19,1006,1000,0
8/19/2016,32,23,1003.3,74,25,38,27,25,19,1006,1001,0
8/20/2016,32,24,1003.5,79,32,38,26,26,20,1006,1001,0
8/21/2016,32,24,1004.07,89,42,37,26,27,22,1007,1002,0
8/22/2016,32,25,1004.8,84,31,37,27,26,21,1008,1003,0
8/23/2016,31,24,1004.68,89,37,37,25,26,22,1008,1002,0
8/24/2016,31,24,1003.95,91,36,38,24,25,21,1008,1000,0
8/25/2016,30,24,1004.23,89,46,34,26,26,22,1008,1002,0.4
8/26/2016,28,24,1004.39,94,52,32,25,25,23,1007,1003,14
8/27/2016,28,24,1004.25,94,53,33,24,26,23,1007,1003,14
8/28/2016,28,24,1004.75,89,51,33,24,26,23,1009,1003,0.6
8/29/2016,30,25,1003.63,94,46,34,25,26,23,1007,1001,0
8/30/2016,30,25,1002.93,94,49,35,25,27,23,1006,1001,11
8/31/2016,28,25,1004.18,100,60,32,23,26,23,1008,1002,0
9/1/2016,30,25,1005.37,100,43,35,24,27,23,1010,1002,0
9/2/2016,29,24,1005.89,100,49,35,23,26,22,1009,1003,0
9/3/2016,29,24,1005.7,100,49,33,25,26,23,1009,1003,32
9/4/2016,28,24,1007.07,94,44,33,23,26,22,1011,1004,0
9/5/2016,30,23,1007.52,94,39,33,26,26,21,1011,1006,0
9/6/2016,30,23,1007.5,94,41,35,25,26,20,1011,1005,0.2
9/7/2016,31,22,1006.53,79,36,36,26,25,19,1010,1004,0
9/8/2016,30,23,1006.22,89,29,36,25,25,19,1010,1004,0
9/9/2016,30,24,1006.48,89,44,35,26,26,22,1010,1004,5
9/10/2016,30,24,1005.48,100,36,36,25,26,22,1009,1002,53
9/11/2016,27,24,1005.02,94,43,31,23,25,20,1008,1002,0
9/12/2016,28,23,1004.16,84,52,31,25,25,22,1008,1002,0
9/13/2016,28,24,1004.47,89,50,32,25,26,22,1008,1002,0
9/14/2016,28,25,1004.46,89,65,30,25,25,24,1008,1002,1
9/15/2016,28,25,1003.91,94,52,33,24,26,23,1008,1001,0
9/16/2016,28,24,1004.44,100,46,36,22,26,23,1008,1002,21
9/17/2016,26,25,1004.87,100,68,30,23,26,23,1008,1003,0
9/18/2016,30,24,1005.71,94,42,34,25,26,21,1009,1003,0
9/19/2016,30,25,1005.71,89,39,35,26,27,21,1009,1003,0
9/20/2016,28,24,1004.6,89,65,30,25,25,23,1008,1002,5
9/21/2016,28,23,1004.73,94,44,33,23,24,22,1008,1002,0
9/22/2016,29,23,1004.7,94,40,35,23,26,22,1009,1001,0.7
9/23/2016,30,23,1002.72,74,41,35,26,26,22,1007,1000,0
9/24/2016,30,22,1002.07,70,35,35,26,24,20,1006,999,0
9/25/2016,30,23,1002.75,79,37,35,26,25,19,1006,1000,0
9/26/2016,31,24,1004.27,79,39,35,27,26,23,1008,1002,0
9/27/2016,30,25,1005.2,89,51,34,25,27,24,1009,1003,0
9/28/2016,28,25,1004.75,100,61,32,23,27,22,1009,1001,61
9/29/2016,28,24,1004.05,100,62,33,22,27,22,1007,1001,0.6
9/30/2016,29,25,1003.04,94,45,34,24,27,22,1006,1000,0
10/1/2016,30,24,1004.34,89,38,35,25,26,22,1008,1002,0
10/2/2016,30,25,1006.82,89,44,34,26,26,21,1011,1004,0
10/3/2016,30,25,1006.89,89,49,34,25,26,23,1011,1004,0
10/4/2016,29,25,1006.64,94,49,33,25,27,22,1010,1004,0
10/5/2016,30,24,1006.07,89,45,35,25,26,22,1010,1003,0
10/6/2016,31,25,1006.02,89,43,36,26,26,22,1010,1004,0
10/7/2016,30,25,1006.32,89,34,34,26,27,20,1010,1003,0
10/8/2016,31,24,1006.48,84,32,36,26,26,21,1011,1003,0
10/9/2016,30,24,1006.73,84,40,34,26,26,22,1011,1004,0
10/10/2016,30,24,1006.21,84,38,35,24,26,22,1010,1003,0
10/11/2016,30,24,1006.2,89,47,35,24,26,21,1010,1003,0
10/12/2016,31,24,1006.11,84,40,36,26,26,23,1010,1003,0
10/13/2016,30,24,1007,89,38,34,26,26,21,1011,1004,0
10/14/2016,30,23,1007.63,94,37,34,25,26,18,1011,1005,0
10/15/2016,30,22,1008.46,94,33,35,24,24,16,1012,1006,0
10/16/2016,28,21,1008.82,89,32,34,23,24,17,1012,1006,0
10/17/2016,28,22,1008.04,89,34,34,23,23,19,1011,1005,0
10/18/2016,29,21,1007.04,89,30,35,23,23,15,1011,1004,0
10/19/2016,28,22,1006.16,89,35,34,23,24,18,1010,1003,0
10/20/2016,29,22,1005.43,89,34,34,24,25,19,1009,1003,0
10/21/2016,28,20,1006.59,89,28,34,23,23,17,1010,1004,0
10/22/2016,28,20,1007.98,78,28,34,23,23,16,1011,1006,0
10/23/2016,28,19,1008.55,88,24,34,22,22,16,1012,1006,0
10/24/2016,28,18,1008.32,83,26,34,22,22,14,1012,1005,0
10/25/2016,28,19,1009.25,70,29,34,23,19,18,1011,1007,0
10/26/2016,28,18,1007.59,78,26,35,22,20,16,1011,1005,0
10/27/2016,28,19,1008.45,83,28,34,23,21,16,1012,1006,0
10/28/2016,28,20,1007.93,74,29,33,24,23,16,1012,1005,0
10/29/2016,29,23,1007.54,84,44,33,25,25,22,1011,1005,0
10/30/2016,27,24,1008.84,94,66,30,24,26,23,1013,1007,3
10/31/2016,28,24,1010.95,94,42,33,24,25,21,1015,1009,0.3
11/1/2016,28,24,1010.09,100,51,33,24,26,23,1013,1008,0
11/2/2016,26,24,1009.36,94,71,30,23,26,23,1013,1007,0
11/3/2016,27,25,1008.55,100,70,31,23,26,23,1012,1006,2
11/4/2016,28,23,1006.71,100,30,34,23,25,19,1010,1004,0
11/5/2016,28,22,1006.64,94,35,33,23,25,18,1010,1004,0
11/6/2016,28,22,1008.25,89,41,34,23,25,19,1012,1006,0
11/7/2016,27,23,1010.12,94,47,31,23,25,21,1013,1008,0
11/8/2016,27,21,1010.73,94,40,31,23,24,15,1014,1008,0
11/9/2016,26,17,1011.73,88,30,32,20,21,14,1016,1003,0
11/10/2016,26,18,1011.23,88,37,31,21,22,14,1015,1009,0
11/11/2016,26,19,1010.55,83,39,31,21,20,17,1014,1009,0
11/12/2016,26,22,1011.06,88,46,31,22,24,20,1015,1009,0.6
11/13/2016,28,24,1011.98,94,52,32,23,26,23,1016,1010,0
11/14/2016,28,24,1011.57,94,48,33,24,26,21,1015,1010,0
11/15/2016,28,24,1011.14,94,47,33,23,25,22,1014,1009,0
11/16/2016,27,24,1011,100,53,32,22,25,22,1014,1009,0
11/17/2016,28,23,1011.12,94,48,31,24,25,21,1014,1009,0
11/18/2016,27,21,1010.16,89,41,31,23,23,19,1014,1008,0
11/19/2016,26,21,1009.41,94,44,30,22,23,19,1013,1007,0
11/20/2016,26,21,1009.69,88,46,30,22,22,20,1013,1007,0
11/21/2016,26,21,1010.05,89,45,31,22,22,20,1014,1008,0
11/22/2016,26,20,1009.96,88,37,31,21,22,18,1013,1008,0
11/23/2016,26,18,1010.18,94,24,32,20,22,11,1014,1008,0
11/24/2016,26,19,1010.71,88,38,31,21,22,16,1014,1008,0
11/25/2016,26,19,1009.96,83,32,31,20,20,17,1013,1007,0
11/26/2016,26,19,1010.9,88,40,31,20,20,16,1014,1009,0
11/27/2016,26,18,1010.38,94,35,32,19,20,15,1014,1008,0
11/28/2016,24,20,1010.48,94,38,30,19,22,17,1014,1008,0
11/29/2016,24,20,1011.41,100,47,30,19,22,19,1015,1009,0
11/30/2016,25,20,1011.07,94,41,30,20,22,19,1015,1009,0
12/1/2016,24,22,1008.55,100,66,26,22,25,20,1012,1007,35
12/2/2016,26,23,1009.93,95,64,29,22,25,21,1013,1008,0
12/3/2016,24,24,1012.09,100,75,27,21,26,22,1016,1010,30
12/4/2016,26,24,1012.93,100,63,30,22,25,23,1017,1011,0.4
12/5/2016,26,23,1011.73,100,55,30,23,25,21,1015,1009,0
12/6/2016,26,19,1011.32,91,31,31,21,22,15,1015,1009,0
12/7/2016,25,22,1010.77,89,64,29,21,24,20,1014,1009,0.3
12/8/2016,26,22,1010.52,94,44,30,22,23,20,1015,1008,0
12/9/2016,25,19,1009.09,94,31,30,20,22,14,1013,1006,0
12/10/2016,24,17,1008.29,88,31,29,19,19,14,1019,1005,0
12/11/2016,24,16,1005.79,83,26,30,19,20,13,1010,1003,2
12/12/2016,21,21,995.59,100,74,23,19,24,19,1007,974,195
12/13/2016,24,23,1006.86,100,70,29,20,25,20,1012,1004,0
12/14/2016,26,23,1009.98,100,60,30,21,25,21,1014,1008,0
12/15/2016,26,23,1011.11,100,49,31,22,24,20,1015,1009,2
12/16/2016,26,22,1012.59,94,45,30,23,24,19,1016,1010,0
12/17/2016,25,21,1012.95,94,53,29,21,23,19,1017,1010,0
12/18/2016,25,21,1012.57,96,40,30,20,22,18,1016,1011,0
12/19/2016,25,20,1012.48,94,41,30,20,22,18,1016,1010,0
12/20/2016,26,21,1012.12,88,54,30,21,22,20,1016,1010,0
12/21/2016,26,22,1012.64,94,53,30,21,23,20,1017,1010,0
12/22/2016,25,19,1011.86,100,26,30,20,22,14,1016,1009,0
12/23/2016,24,18,1010.66,94,33,29,19,20,13,1014,1008,0
12/24/2016,24,18,1009.75,94,46,29,18,20,16,1014,1007,0
12/25/2016,24,18,1010.75,88,42,29,18,19,17,1014,1009,0
12/26/2016,24,19,1011.02,94,44,29,19,22,18,1014,1009,0
12/27/2016,26,21,1010.92,94,44,30,21,23,20,1014,1008,0
12/28/2016,26,21,1011.58,89,46,30,22,22,19,1015,1009,0
12/29/2016,25,19,1012.29,94,43,30,20,20,17,1016,1010,0
12/30/2016,24,19,1012.64,94,37,30,19,22,17,1016,1010,0
12/31/2016,24,19,1012.07,88,40,30,18,21,17,1016,1009,0
1/1/2017,26,20,1012.16,89,39,30,21,22,18,1016,1010,0
1/2/2017,26,21,1012.48,94,49,30,21,22,19,1016,1010,0
1/3/2017,25,19,1012.14,94,33,31,19,21,16,1016,1009,0
1/4/2017,24,20,1011.84,94,34,30,19,21,16,1015,1010,0
1/1/2017,26,20,1012.16,89,39,30,21,22,18,1016,1010,0
1/2/2017,26,21,1012.48,94,49,30,21,22,19,1016,1010,0
1/3/2017,25,19,1012.14,94,33,31,19,21,16,1016,1009,0
1/4/2017,24,20,1011.84,94,34,30,19,21,16,1015,1010,0
1/5/2017,25,20,1011.23,94,42,30,20,22,18,1015,1009,0
1/6/2017,25,20,1010.95,94,44,30,20,22,18,1015,1009,0
1/7/2017,24,19,1009.79,94,37,30,19,21,17,1014,1007,0
1/8/2017,24,18,1009.5,94,39,29,18,20,15,1013,1007,0
1/9/2017,24,18,1009.77,88,34,30,18,20,16,1014,1008,0
1/10/2017,24,19,1010.05,88,39,30,19,21,17,1014,1008,0
1/11/2017,24,19,1010.46,94,39,30,19,21,18,1014,1008,0
1/12/2017,25,20,1009.95,94,48,30,20,21,19,1014,1007,0
1/13/2017,25,19,1010.43,94,37,30,20,22,16,1014,1009,0
1/14/2017,24,19,1011.64,94,38,30,19,21,15,1015,1009,0
1/15/2017,26,20,1013.34,88,51,30,21,21,19,1017,1011,0
1/16/2017,24,19,1013.29,94,41,28,19,21,17,1018,1011,0
1/17/2017,24,18,1013.14,94,37,29,19,20,16,1017,1011,0
1/18/2017,24,17,1014.04,83,40,29,19,19,16,1017,1012,0
1/19/2017,24,18,1013.84,83,43,30,19,19,16,1017,1012,0
1/20/2017,26,20,1013,83,44,29,22,22,19,1016,1010,0
1/21/2017,27,22,1013.73,79,52,30,24,23,20,1018,1011,0
1/22/2017,26,20,1014.98,89,46,31,22,22,19,1018,1013,0
1/23/2017,26,20,1014.52,94,30,32,21,22,14,1019,1012,0
1/24/2017,26,20,1013.84,94,42,30,21,22,18,1017,1012,0
1/25/2017,26,20,1014.55,88,42,30,23,21,19,1018,1012,0
1/26/2017,27,22,1014.85,94,61,30,24,24,20,1017,1013,1
1/27/2017,26,24,1013.71,94,57,30,23,25,22,1015,1012,4
1/28/2017,27,23,1013.52,94,52,31,23,24,22,1015,1012,0
1/29/2017,26,22,1014.27,100,56,31,22,24,21,1017,1013,0
1/30/2017,25,21,1014.12,94,46,30,20,23,20,1017,1012,0
1/31/2017,26,20,1013.8,94,42,30,21,23,18,1016,1012,0
2/1/2017,25,19,1014.33,94,36,31,19,22,17,1016,1013,0
2/2/2017,24,20,1015.94,94,42,30,19,21,18,1018,1014,0
2/3/2017,25,20,1015.43,94,38,30,20,21,18,1018,1013,0
